"AN_EXERCICIO","NR_PERIODO","IN_PERIODICIDADE","CO_ESFERA","CO_PODER","ID_ENTE","NO_ENTE","SG_ENTE","fase_despesa","funcao","VALUE","QT_HABITANTE","ELEMENTLABEL","DT_STATUS_COLETA","dh_consulta"
"2018","4","B","M","E","3304144","Queimados","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","362658","144525","Total de Despesas Intraorçamentária","2018-10-12T01:30:33Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","15513015.73","175721","Total das Despesas Exceto Intra-Orçamentárias","2018-10-02T19:02:24Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3117876","Confins","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1649281.58","6545","Total das Despesas Exceto Intra-Orçamentárias","2018-08-10T19:47:26Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3162922","São Joaquim de Bicas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2305319.96","30989","Total das Despesas Exceto Intra-Orçamentárias","2019-06-26T13:52:08Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3302601","Mangaratiba","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","172091.3","43689","Total de Despesas Intraorçamentária","2019-05-23T11:07:53Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3205200","Vila Velha","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","73606533.01","479664","Total das Despesas Exceto Intra-Orçamentárias","2019-07-01T15:35:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3548807","São Caetano do Sul","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","84060778.43","160275","Total das Despesas Exceto Intra-Orçamentárias","2019-09-30T13:28:17Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3305802","Teresópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","18655496.5","174587","Total das Despesas Exceto Intra-Orçamentárias","2018-11-30T00:17:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3109907","Caetanópolis","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","969204.53","11495","Total das Despesas Exceto Intra-Orçamentárias","2019-09-30T19:09:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3303906","Petrópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3869882.6","305687","Total de Despesas Intraorçamentária","2019-05-31T19:19:18Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3552809","Taboão da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","4265425.24","275948","Total de Despesas Intraorçamentária","2019-05-23T17:13:34Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3539103","Pirapora do Bom Jesus","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3894555.75","17913","Total das Despesas Exceto Intra-Orçamentárias","2018-10-24T01:31:25Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3147105","Pará de Minas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","11042794.77","91969","Total das Despesas Exceto Intra-Orçamentárias","2019-04-09T13:24:24Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3205101","Viana","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","5258238.01","76954","Total das Despesas Exceto Intra-Orçamentárias","2019-06-12T18:52:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3516408","Franco da Rocha","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","16980122.5","147650","Total das Despesas Exceto Intra-Orçamentárias","2018-12-01T01:34:03Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3118007","Congonhas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","10744444.67","54196","Total das Despesas Exceto Intra-Orçamentárias","2020-06-04T15:15:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3305158","São José do Vale do Rio Preto","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2249071.11","21670","Total das Despesas Exceto Intra-Orçamentárias","2019-04-02T20:09:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3518305","Guararema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","8143557.85","29451","Total das Despesas Exceto Intra-Orçamentárias","2019-05-21T12:39:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","16061394.07","175721","Total das Despesas Exceto Intra-Orçamentárias","2018-07-11T17:51:04Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3147105","Pará de Minas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","8158998.31","91969","Total das Despesas Exceto Intra-Orçamentárias","2018-11-26T17:43:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3523107","Itaquaquecetuba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","27860676.34","366519","Total das Despesas Exceto Intra-Orçamentárias","2019-04-04T01:32:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3523107","Itaquaquecetuba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","4658814.99","366519","Total de Despesas Intraorçamentária","2019-04-04T01:32:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3545001","Salesópolis","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2722535.17","17022","Total das Despesas Exceto Intra-Orçamentárias","2019-10-16T15:22:08Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3302700","Maricá","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1196726.4","149876","Total de Despesas Intraorçamentária","2019-01-04T12:54:52Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3513009","Cotia","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","12156522.36","233696","Total das Despesas Exceto Intra-Orçamentárias","2018-04-06T19:18:27Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3516408","Franco da Rocha","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1021871.11","147650","Total de Despesas Intraorçamentária","2018-12-01T01:34:03Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3201159","Brejetuba","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3615174.42","12381","Total das Despesas Exceto Intra-Orçamentárias","2019-04-11T16:25:06Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3303203","Nilópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","12278978.7","158319","Total das Despesas Exceto Intra-Orçamentárias","2019-01-31T13:04:59Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3136207","João Monlevade","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","10144901","79100","Total das Despesas Exceto Intra-Orçamentárias","2018-07-09T17:20:59Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3136207","João Monlevade","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6913704","79100","Total das Despesas Exceto Intra-Orçamentárias","2018-07-09T17:20:59Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3503901","Arujá","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","10030482.58","85199","Total das Despesas Exceto Intra-Orçamentárias","2018-11-22T19:32:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3503901","Arujá","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","16245765.9","85199","Total das Despesas Exceto Intra-Orçamentárias","2018-11-22T19:32:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3149606","Pequi","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","646065.54","4369","Total das Despesas Exceto Intra-Orçamentárias","2018-10-10T19:04:55Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3201308","Cariacica","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1510766.86","384621","Total de Despesas Intraorçamentária","2018-05-30T13:03:33Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3205200","Vila Velha","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2537710.57","479664","Total de Despesas Intraorçamentária","2019-07-01T15:35:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3302858","Mesquita","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","20338825.9","171020","Total das Despesas Exceto Intra-Orçamentárias","2018-12-12T20:35:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3105004","Baldim","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","795494.29","8061","Total das Despesas Exceto Intra-Orçamentárias","2019-04-15T10:28:32Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3522208","Itapecerica da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","769329.51","173672","Total de Despesas Intraorçamentária","2019-05-07T18:42:40Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3131000","Inhaúma","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","94918.36","6200","Total de Despesas Intraorçamentária","2019-02-18T18:05:56Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3130101","Igarapé","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2878979.19","42246","Total das Despesas Exceto Intra-Orçamentárias","2019-04-05T19:44:13Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3205309","Vitória","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","53118370.54","359555","Total das Despesas Exceto Intra-Orçamentárias","2018-05-30T19:11:49Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3513009","Cotia","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","665288.04","233696","Total de Despesas Intraorçamentária","2018-11-26T20:07:26Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3550308","São Paulo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1874771842.91","12038175","Total das Despesas Exceto Intra-Orçamentárias","2018-11-30T18:55:19Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3302858","Mesquita","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","546054.5","171020","Total de Despesas Intraorçamentária","2018-12-12T20:35:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3541000","Praia Grande","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1548990.94","319146","Total de Despesas Intraorçamentária","2019-03-28T15:56:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3131901","Itabirito","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","8479948.21","51281","Total das Despesas Exceto Intra-Orçamentárias","2019-07-10T17:24:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3518701","Guarujá","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","53759610.67","318107","Total das Despesas Exceto Intra-Orçamentárias","2019-09-27T20:37:49Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3516309","Francisco Morato","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","422895.87","169942","Total de Despesas Intraorçamentária","2018-10-01T01:30:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3551009","São Vicente","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2067006.16","357989","Total de Despesas Intraorçamentária","2018-11-30T20:31:06Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3302858","Mesquita","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","132398.4","171020","Total de Despesas Intraorçamentária","2018-12-12T20:35:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3302858","Mesquita","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","11691458.2","171020","Total das Despesas Exceto Intra-Orçamentárias","2018-12-12T20:35:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3509205","Cajamar","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","14637204.39","75638","Total das Despesas Exceto Intra-Orçamentárias","2019-04-10T22:24:28Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3201308","Cariacica","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","12358365.18","384621","Total das Despesas Exceto Intra-Orçamentárias","2018-09-27T12:35:56Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3305109","São João de Meriti","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1602243.3","460541","Total de Despesas Intraorçamentária","2018-12-05T01:32:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3530607","Mogi das Cruzes","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3248889.8","429321","Total de Despesas Intraorçamentária","2018-12-04T01:33:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3513009","Cotia","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","20593508.07","244694","Total das Despesas Exceto Intra-Orçamentárias","2019-04-04T18:09:13Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3522208","Itapecerica da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","714694.02","169103","Total de Despesas Intraorçamentária","2018-08-02T14:36:03Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3302007","Itaguaí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","20539191.3","120855","Total das Despesas Exceto Intra-Orçamentárias","2019-01-30T01:31:21Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3136207","João Monlevade","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","10219494","79100","Total das Despesas Exceto Intra-Orçamentárias","2019-02-18T13:44:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3302908","Miguel Pereira","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","294377.1","25493","Total de Despesas Intraorçamentária","2019-06-25T14:33:21Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3303906","Petrópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","65124960.5","305687","Total das Despesas Exceto Intra-Orçamentárias","2019-10-02T19:33:51Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1162601.72","175721","Total de Despesas Intraorçamentária","2018-07-11T17:51:04Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3523107","Itaquaquecetuba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1359889.67","366519","Total de Despesas Intraorçamentária","2019-04-04T01:32:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","772792.62","175721","Total de Despesas Intraorçamentária","2018-07-11T17:51:04Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3546801","Santa Isabel","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","7521577.26","55476","Total das Despesas Exceto Intra-Orçamentárias","2018-03-29T21:53:14Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3124104","Esmeraldas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6035921.75","70200","Total das Despesas Exceto Intra-Orçamentárias","2020-08-01T01:30:27Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3304144","Queimados","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","11336386.5","144525","Total das Despesas Exceto Intra-Orçamentárias","2018-05-26T01:30:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3516309","Francisco Morato","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2313045","169942","Total de Despesas Intraorçamentária","2018-04-14T01:35:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3516309","Francisco Morato","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","11394494.1","169942","Total das Despesas Exceto Intra-Orçamentárias","2018-04-14T01:35:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3534401","Osasco","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6669862.06","696382","Total de Despesas Intraorçamentária","2018-09-27T19:41:24Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3120409","Cristiano Otoni","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","697240.88","5215","Total das Despesas Exceto Intra-Orçamentárias","2018-12-04T16:34:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3302700","Maricá","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","35771578.7","149876","Total das Despesas Exceto Intra-Orçamentárias","2019-01-04T12:54:52Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3556453","Vargem Grande Paulista","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","6735704.83","49542","Total das Despesas Exceto Intra-Orçamentárias","2018-11-24T01:30:53Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3162922","São Joaquim de Bicas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2824500.18","29674","Total das Despesas Exceto Intra-Orçamentárias","2018-04-04T19:56:51Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3547809","Santo André","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","9584551.58","712749","Total de Despesas Intraorçamentária","2018-09-28T13:13:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3528502","Mairiporã","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","7605907.73","98374","Total das Despesas Exceto Intra-Orçamentárias","2019-03-29T19:12:09Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3131901","Itabirito","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","17684321.88","50305","Total das Despesas Exceto Intra-Orçamentárias","2019-04-05T19:09:46Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3544103","Rio Grande da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","109328.97","50241","Total de Despesas Intraorçamentária","2020-08-13T14:49:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3549953","São Lourenço da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3008656.58","15667","Total das Despesas Exceto Intra-Orçamentárias","2019-05-30T17:58:13Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3205200","Vila Velha","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","41704878.23","479664","Total das Despesas Exceto Intra-Orçamentárias","2018-08-02T01:32:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3543303","Ribeirão Pires","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","10680809.21","122607","Total das Despesas Exceto Intra-Orçamentárias","2019-03-29T19:22:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3302700","Maricá","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","133008.2","157789","Total de Despesas Intraorçamentária","2019-06-05T15:33:22Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3154606","Ribeirão das Neves","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","14915757.9","325846","Total das Despesas Exceto Intra-Orçamentárias","2018-12-28T01:33:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
